credit.policy,purpose_clean2,int.rate,installment,log.annual.inc,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,Debt Consolidation,0.11,377.25,11.88,145000.00,3.32,757,4200.00,11484,52.00,0,0,0,0
1,All Other,0.15,173.23,10.63,41280.00,4.22,667,1470.00,5116,39.70,2,0,0,0
1,Home Improvement,0.09,316.11,11.23,75600.00,4.75,752,5220.00,22078,19.80,2,0,0,0
1,Credit Card,0.12,333.00,10.43,34000.00,22.34,712,7470.00,19034,26.30,1,1,0,0
1,Major Purchase,0.12,165.67,11.40,88900.00,5.66,702,5970.00,8950,31.10,2,0,0,1
1,Debt Consolidation,0.09,413.03,11.41,90000.00,8.77,747,4589.96,13298,54.30,2,0,0,0
1,Small Business,0.08,50.05,10.73,45600.00,7.74,717,3519.04,10684,26.30,0,0,0,0
1,Debt Consolidation,0.13,253.51,10.83,50663.00,3.88,682,3959.96,7321,50.50,2,0,0,0
1,Credit Card,0.09,457.51,10.55,38000.00,23.40,747,4860.00,15373,48.00,0,0,0,0
1,Debt Consolidation,0.09,379.33,11.04,62500.00,9.02,777,13950.00,22054,25.90,2,0,0,0
1,All Other,0.12,313.95,11.23,75000.00,14.48,727,2789.96,12829,63.50,0,0,0,0
1,Debt Consolidation,0.14,611.44,10.69,44000.00,6.33,692,11101.00,5494,14.10,0,0,0,0
1,Debt Consolidation,0.17,603.53,11.48,97243.52,10.71,672,3989.96,56896,97.40,2,0,1,0
1,Home Improvement,0.14,40.97,10.23,27600.00,11.87,672,4916.04,9228,93.20,0,0,0,0
1,All Other,0.08,202.93,11.11,67000.00,12.77,772,7169.96,2930,3.30,0,2,0,0
1,Credit Card,0.09,381.26,11.46,95000.00,15.52,762,4020.00,10221,21.80,0,0,0,0
1,Debt Consolidation,0.12,563.28,10.75,46654.40,3.65,722,8856.00,14907,43.60,0,0,0,0
1,All Other,0.08,109.27,10.66,42756.00,14.23,747,2489.96,1982,32.50,1,0,0,0
1,Debt Consolidation,0.14,136.55,10.00,22000.00,21.49,667,3335.00,12925,67.70,0,0,0,0
1,Debt Consolidation,0.14,101.91,10.23,27600.00,9.87,672,2099.96,2229,82.60,2,0,0,0
1,Home Improvement,0.08,156.10,11.29,80000.00,0.54,797,6000.00,429,0.60,0,0,0,0
1,Debt Consolidation,0.12,662.68,10.92,55000.00,13.13,742,5789.96,20357,59.20,0,0,0,0
1,Credit Card,0.09,397.15,10.34,31000.00,14.94,762,6149.96,16495,30.90,1,0,0,0
1,All Other,0.13,81.13,10.77,47652.00,20.67,682,3420.00,19888,94.70,1,0,0,0
1,Debt Consolidation,0.15,400.38,10.45,34500.00,20.35,667,1860.00,11438,61.50,3,0,0,0
1,Debt Consolidation,0.12,366.30,10.62,41000.00,21.69,707,2549.96,11129,73.20,1,0,0,0
1,Major Purchase,0.12,333.00,11.13,68000.00,5.36,712,5280.00,35121,35.50,3,0,0,0
1,Debt Consolidation,0.13,401.60,10.85,51500.00,9.27,742,6960.00,9087,30.80,0,0,0,0
1,Debt Consolidation,0.16,316.42,11.39,88115.00,5.32,697,1574.00,5273,43.60,0,0,1,0
1,Credit Card,0.16,131.20,9.95,21000.00,18.91,697,1170.00,13881,90.70,0,0,0,0
1,Debt Consolidation,0.13,215.26,10.31,30000.00,20.12,692,2340.00,6978,78.40,1,0,0,0
1,Debt Consolidation,0.07,186.36,10.47,35392.32,0.85,782,4800.00,2772,11.10,0,0,0,0
1,Debt Consolidation,0.15,173.23,11.66,116300.00,12.71,677,5789.96,32549,95.50,0,0,0,0
1,Major Purchase,0.11,196.83,13.71,900000.00,1.70,722,4112.00,6530,23.30,2,0,0,0
1,All Other,0.13,117.72,11.21,74000.00,9.34,697,3030.00,30703,84.10,2,0,0,0
1,All Other,0.11,32.97,10.49,36000.00,1.03,742,2220.00,2287,15.80,0,0,0,0
1,All Other,0.13,676.02,11.02,61000.00,9.68,712,6119.96,1284,6.30,3,0,1,0
1,Debt Consolidation,0.15,216.54,10.30,29640.00,20.69,662,4110.00,18270,75.80,0,0,0,0
1,Debt Consolidation,0.13,174.03,10.17,26000.00,21.00,692,4080.00,7839,37.70,2,0,0,0
1,Small Business,0.16,703.15,11.98,160000.00,5.31,717,5970.00,57602,80.00,0,0,0,0
1,Debt Consolidation,0.15,330.75,10.49,36000.00,21.87,667,1500.00,7306,73.10,2,0,0,1
1,Debt Consolidation,0.07,124.24,10.82,50000.00,5.23,787,4500.00,4071,11.80,0,0,0,0
1,Debt Consolidation,0.12,333.00,11.03,62000.00,10.88,717,2443.96,6238,74.30,0,0,0,0
1,Home Improvement,0.12,582.75,10.78,48000.00,12.70,717,7080.00,31376,45.70,1,1,0,0
1,Debt Consolidation,0.15,155.14,10.82,50000.00,19.78,737,2459.96,7114,9.20,2,0,0,0
1,Small Business,0.18,836.51,11.81,135000.00,6.73,687,5819.96,17606,37.90,3,1,0,0
1,Credit Card,0.13,259.37,10.08,23868.00,3.27,757,4319.96,1709,94.90,3,0,0,1
1,Small Business,0.15,870.39,11.86,142000.00,7.31,747,5850.00,7424,17.10,0,0,0,0
1,Credit Card,0.13,269.07,11.34,84000.00,6.19,727,5142.00,685,85.60,0,0,0,1
1,Credit Card,0.09,190.63,10.65,42000.00,21.20,727,6059.96,8706,32.60,2,0,1,0
1,All Other,0.07,77.65,10.88,53000.00,14.90,767,6059.96,23331,58.50,1,0,0,0
1,Major Purchase,0.12,662.68,10.77,47472.00,6.77,812,3656.00,879,4.30,0,0,0,0
1,Major Purchase,0.07,37.28,11.00,60000.00,6.80,762,7982.96,37459,6.50,2,0,0,0
1,Home Improvement,0.09,94.84,10.56,38500.00,5.61,727,2310.00,2610,39.00,1,0,0,0
1,Debt Consolidation,0.09,316.11,10.49,36000.00,3.47,767,4150.04,9389,22.20,0,0,0,0
1,Debt Consolidation,0.08,187.32,10.67,43000.00,23.22,762,8099.00,11413,22.70,1,0,0,0
1,Major Purchase,0.12,266.40,9.51,13500.00,1.24,747,2549.96,707,35.30,0,0,0,0
1,Home Improvement,0.13,168.17,10.87,52800.00,16.57,682,3644.96,1465,63.70,1,0,0,1
1,Credit Card,0.14,392.58,11.08,65000.00,14.88,682,3390.00,10104,80.80,1,0,0,0
1,Credit Card,0.13,281.12,11.85,140000.00,8.36,697,9389.96,7479,27.80,2,0,0,0
1,All Other,0.08,312.81,10.86,52000.00,9.09,762,5791.04,7386,33.90,0,0,0,0
1,All Other,0.13,235.44,11.53,102000.00,18.69,687,7980.00,22845,69.40,3,0,0,0
1,Credit Card,0.13,403.60,10.83,50400.00,16.07,697,3629.96,19137,42.50,0,0,0,0
1,Debt Consolidation,0.15,110.33,11.25,77000.00,16.44,662,4709.96,5843,72.10,1,1,0,0
1,Credit Card,0.09,274.83,10.31,30000.00,11.80,767,7080.00,3590,30.70,0,0,0,0
1,All Other,0.11,692.34,10.96,57564.00,10.53,757,5190.00,4800,25.90,0,0,0,0
1,All Other,0.09,324.07,11.35,85000.00,0.00,757,3910.96,6473,11.60,3,0,0,0
1,Credit Card,0.14,411.67,11.00,60000.00,16.28,702,5550.00,26331,96.90,0,0,0,0
1,Credit Card,0.11,328.04,10.82,49920.00,19.31,722,3241.96,6648,47.10,0,0,0,0
1,Debt Consolidation,0.16,852.57,11.70,120000.00,18.08,757,4019.96,12067,20.70,0,0,0,1
1,Major Purchase,0.13,215.26,11.17,70775.00,11.09,687,6660.00,12267,40.00,3,0,1,1
1,Debt Consolidation,0.12,828.35,11.23,75000.00,8.74,807,5280.00,0,0.00,3,0,0,0
1,All Other,0.11,360.84,11.54,102368.00,1.54,757,4259.96,14617,32.00,0,0,0,0
1,All Other,0.12,333.00,10.78,48000.00,10.68,707,5730.00,3486,51.30,2,0,0,0
1,All Other,0.16,703.15,10.86,52000.00,0.60,682,2640.04,1742,7.90,0,0,0,1
1,All Other,0.11,65.94,10.82,50000.00,12.03,712,4170.00,4005,58.19,1,0,0,0
1,All Other,0.14,509.53,10.70,44500.00,4.88,717,4589.96,6588,79.40,1,0,0,0
1,Debt Consolidation,0.11,393.65,10.60,40000.00,16.71,752,5557.04,12746,52.50,2,0,0,0
1,Debt Consolidation,0.12,333.00,10.60,40000.00,16.14,707,2947.04,10006,68.50,0,0,0,0
1,All Other,0.09,203.34,10.73,45600.00,0.26,782,5399.96,0,0.00,3,0,0,0
1,Debt Consolidation,0.12,532.80,10.69,44000.00,17.40,717,6390.00,17070,24.70,0,0,0,0
1,Major Purchase,0.13,338.01,11.61,110000.00,9.86,687,5880.00,12919,54.30,1,0,0,0
1,All Other,0.15,146.23,10.31,30000.00,9.80,667,1860.00,5256,93.90,0,0,0,1
1,All Other,0.09,205.47,10.37,32000.00,5.85,732,5910.04,2400,12.80,3,0,1,0
1,All Other,0.12,198.81,10.95,57016.44,14.77,722,5280.00,9107,93.90,0,0,0,0
1,Debt Consolidation,0.09,292.40,11.10,66000.00,14.16,747,5009.96,17411,27.70,3,0,0,0
1,All Other,0.15,137.91,10.57,39000.00,10.68,722,1260.00,1942,48.50,0,0,0,0
1,All Other,0.13,815.61,12.04,168750.00,13.70,722,5280.04,44889,73.60,0,0,0,0
1,Debt Consolidation,0.14,339.69,10.82,50000.00,15.53,702,9089.96,8006,90.00,2,0,0,0
1,Debt Consolidation,0.09,98.50,10.78,48000.00,21.75,717,6175.00,15354,47.80,3,0,0,0
1,Debt Consolidation,0.09,158.86,10.24,27972.00,6.13,742,4110.00,6479,36.20,1,1,0,0
1,Debt Consolidation,0.13,401.60,10.92,55000.00,15.40,702,3540.00,18700,69.30,1,0,0,0
1,Credit Card,0.09,254.18,11.65,114400.00,11.87,742,7050.00,53066,53.90,2,0,0,0
1,All Other,0.07,62.12,11.29,80000.00,3.92,752,6660.00,13482,48.10,0,0,0,0
1,All Other,0.11,590.47,11.63,112500.00,0.99,772,4574.04,0,0.00,0,0,0,0
1,All Other,0.12,166.50,10.69,43900.00,8.67,692,3239.96,11797,68.20,0,0,0,1
1,Debt Consolidation,0.18,506.74,10.35,31200.00,11.73,662,1140.00,15767,93.10,1,0,0,0
1,Debt Consolidation,0.15,208.90,10.72,45396.00,14.70,682,3060.04,6474,93.80,1,0,0,0
1,Debt Consolidation,0.14,273.10,11.00,60000.00,6.42,677,5789.96,12897,47.80,0,3,0,0
1,Home Improvement,0.09,317.72,10.47,35360.00,12.52,812,6419.96,2600,12.30,0,0,0,0
1,Home Improvement,0.07,124.24,11.80,133000.00,1.72,772,9990.04,10583,16.90,2,0,0,0
1,Debt Consolidation,0.16,527.36,11.08,65000.00,5.72,677,1440.00,10472,51.10,1,0,0,0
1,Home Improvement,0.11,824.22,11.05,63000.00,10.17,802,4058.04,2148,7.70,1,0,0,0
1,Debt Consolidation,0.11,423.28,10.71,45000.00,23.55,722,3874.04,24931,57.60,1,0,0,0
1,Debt Consolidation,0.13,510.37,10.49,36100.00,20.78,707,7740.04,22376,47.90,1,1,0,0
1,All Other,0.12,165.67,11.35,85000.00,20.57,717,4980.00,5147,51.50,1,0,0,0
1,Debt Consolidation,0.16,168.76,11.49,98000.00,6.06,662,5010.00,72289,97.20,0,0,0,0
1,Debt Consolidation,0.13,507.01,10.46,35000.00,17.93,697,4320.00,12361,57.20,0,0,0,0
1,Debt Consolidation,0.09,300.30,10.49,36000.00,20.70,757,3330.04,9324,32.20,0,0,0,0
1,Major Purchase,0.09,309.78,11.00,60000.00,14.46,792,4110.04,6,0.00,0,0,0,0
1,Home Improvement,0.09,316.11,11.42,91000.00,2.94,752,4890.04,10373,28.70,0,0,0,0
1,Credit Card,0.09,222.41,10.90,54000.00,23.44,732,5310.04,16405,66.10,2,0,0,0
1,Debt Consolidation,0.13,284.47,10.80,49000.00,19.06,712,2670.04,2280,53.00,2,0,0,0
1,Major Purchase,0.09,316.11,10.88,53000.00,15.31,752,14580.00,28289,49.10,1,0,0,0
1,Debt Consolidation,0.14,51.21,10.90,54000.00,20.70,672,2400.04,1449,90.60,1,0,0,1
1,Debt Consolidation,0.11,197.82,10.82,50000.00,1.87,717,13110.00,4133,14.00,0,0,0,0
1,All Other,0.09,316.11,11.29,80000.00,6.52,802,5460.00,2010,2.10,1,0,0,0
1,Credit Card,0.12,532.80,11.70,120000.00,21.58,722,7050.04,85896,70.90,0,0,0,0
1,Debt Consolidation,0.13,540.81,11.40,89000.00,5.66,732,5160.04,6847,75.20,3,0,0,0
1,Credit Card,0.11,164.02,10.82,50000.00,5.88,717,5280.04,5305,16.80,3,0,1,0
1,Small Business,0.14,238.96,11.05,63000.00,10.55,747,3251.00,3969,17.60,3,0,0,0
1,Credit Card,0.11,494.53,11.29,80000.00,14.31,737,7170.00,38142,45.70,0,0,0,0
1,Debt Consolidation,0.09,102.74,8.70,6000.00,6.00,732,2157.00,1215,32.80,1,0,0,1
1,Debt Consolidation,0.15,866.13,11.63,112000.00,19.09,707,4860.04,79746,78.40,0,0,0,0
1,All Other,0.13,117.14,10.28,29000.00,6.91,692,1710.00,4613,32.30,3,0,0,0
1,Debt Consolidation,0.07,155.30,10.82,50000.00,17.93,772,9420.00,16685,47.50,0,0,0,0
1,Debt Consolidation,0.14,171.53,11.41,90000.00,15.60,727,7560.00,28532,99.40,1,0,0,0
1,Debt Consolidation,0.09,158.86,10.96,57600.00,14.33,727,7020.04,2530,5.20,0,1,0,1
1,Debt Consolidation,0.21,746.24,11.74,125000.00,19.87,662,7920.00,90063,79.60,1,0,0,1
1,Debt Consolidation,0.14,343.06,11.44,93000.00,4.27,677,5070.00,4848,56.40,3,0,0,0
1,Debt Consolidation,0.08,187.32,10.60,40000.00,11.58,762,3720.04,1940,12.50,0,0,0,0
1,Debt Consolidation,0.09,155.69,11.58,107000.00,10.65,727,3330.04,26192,54.50,0,0,0,0
1,Small Business,0.16,815.66,11.23,75000.00,0.56,752,5520.04,2018,34.80,2,0,0,0
1,Educational,0.08,218.54,11.16,70000.00,12.32,752,3270.00,3233,10.40,3,0,0,0
1,All Other,0.15,334.23,11.17,70800.00,21.31,672,4023.00,34009,90.70,0,0,0,0
1,Debt Consolidation,0.16,874.66,10.90,54383.42,9.84,687,5487.00,5734,36.50,0,0,0,0
1,Debt Consolidation,0.09,158.86,10.88,53000.00,24.34,732,4290.00,25295,62.50,2,0,0,0
1,All Other,0.12,99.41,9.76,17400.00,20.34,732,1920.04,228,9.90,1,0,0,1
1,All Other,0.11,32.97,10.13,25200.00,11.57,702,5760.00,7569,74.20,2,0,0,1
1,Debt Consolidation,0.12,832.50,12.21,200000.00,6.28,737,3690.04,15169,35.00,0,0,0,1
1,Educational,0.09,237.08,11.03,62000.00,0.00,782,3960.00,0,0.00,1,0,0,0
1,Debt Consolidation,0.15,620.56,10.93,56000.00,12.73,682,3150.00,32820,88.50,0,0,0,0
1,Home Improvement,0.11,49.46,10.40,33000.00,23.67,757,1800.00,280,16.50,0,0,0,0
1,Credit Card,0.12,165.67,11.47,96000.00,23.75,702,7530.04,66179,40.60,1,0,0,0
1,All Other,0.15,164.57,10.16,25920.00,22.36,662,2850.00,275,3.20,3,1,0,1
1,All Other,0.16,176.65,11.00,60000.00,3.16,667,2880.00,0,0.00,1,0,0,1
1,Home Improvement,0.09,317.72,11.23,75670.00,5.58,762,2430.00,66,0.50,3,0,0,0
1,Credit Card,0.09,476.58,11.23,75000.00,5.55,777,6840.00,1892,5.30,2,0,0,0
1,Credit Card,0.14,546.20,11.40,89100.00,16.51,692,5790.00,10852,60.90,0,5,0,0
1,Major Purchase,0.09,158.06,11.41,90000.00,12.59,742,8040.00,3945,17.60,1,1,0,1
1,All Other,0.13,368.13,11.31,81600.00,5.12,727,1410.00,358,7.50,2,0,0,0
1,All Other,0.08,249.75,11.35,85000.00,7.06,777,4440.04,5037,16.70,3,0,0,0
1,Debt Consolidation,0.15,313.34,10.70,44482.00,6.74,662,3510.00,3094,60.70,0,0,0,0
1,All Other,0.09,31.62,11.23,75000.00,2.42,752,5970.04,5698,52.90,3,0,0,1
1,All Other,0.15,41.38,10.60,40000.00,16.35,662,1800.00,7774,55.90,0,0,1,0
1,Debt Consolidation,0.14,204.83,10.24,28000.00,15.64,672,3630.00,11206,71.80,0,0,0,0
1,All Other,0.11,329.69,10.49,36000.00,0.50,777,2460.00,523,7.00,0,0,0,0
1,Debt Consolidation,0.12,331.34,10.13,25000.00,12.96,742,1350.00,5787,13.80,0,0,0,0
1,All Other,0.15,452.60,10.65,42000.00,21.51,672,2760.04,12425,55.60,0,0,0,0
1,Debt Consolidation,0.11,346.17,10.97,58000.00,6.23,742,3030.04,10044,63.60,1,0,0,0
1,Debt Consolidation,0.13,403.60,10.79,48715.00,21.06,692,3665.04,12668,79.70,2,0,0,0
1,Credit Card,0.16,562.52,10.78,48000.00,20.60,662,4110.04,10441,50.70,2,2,0,1
1,Debt Consolidation,0.12,616.05,11.59,108000.00,2.38,722,2280.04,120,0.80,1,0,0,0
1,Debt Consolidation,0.15,277.16,10.55,38000.00,10.33,667,2235.04,5124,35.30,1,2,0,0
1,Debt Consolidation,0.13,730.10,12.65,313000.00,10.49,717,7050.04,100109,90.40,2,0,0,0
1,Debt Consolidation,0.14,286.75,10.41,33280.00,18.48,682,2161.00,7452,73.80,0,0,0,0
1,Small Business,0.19,91.37,11.08,65000.00,2.79,662,3720.04,2601,40.60,2,1,1,0
1,Debt Consolidation,0.13,538.14,10.92,55000.00,17.93,717,4110.04,24953,94.50,0,0,0,0
1,Debt Consolidation,0.09,316.11,11.51,100000.00,0.22,792,8880.04,1800,3.80,1,0,0,0
1,Debt Consolidation,0.15,658.26,10.79,48384.00,17.34,687,3540.00,23533,46.30,2,0,0,0
1,Debt Consolidation,0.16,237.91,10.86,52000.00,22.71,662,1620.04,8159,55.40,2,0,0,0
1,All Other,0.15,275.81,11.02,61000.00,12.59,667,2280.04,15183,70.30,1,0,1,1
1,All Other,0.12,119.29,10.46,35000.00,13.92,712,1770.00,800,15.10,0,0,0,0
1,Major Purchase,0.12,832.50,11.56,105000.00,8.21,762,5643.04,2290,0.70,0,0,0,0
1,All Other,0.14,67.94,10.00,22000.00,19.25,707,1110.04,1527,22.50,0,0,0,0
1,All Other,0.13,201.80,9.59,14664.00,5.81,682,8550.04,2269,25.20,2,1,0,0
1,All Other,0.17,514.77,10.27,28800.00,7.54,677,1230.04,5465,80.40,2,0,0,1
1,All Other,0.14,314.21,10.27,28800.00,19.26,702,1802.00,0,0.00,2,0,0,0
1,Debt Consolidation,0.14,168.10,10.20,26880.00,23.75,722,5070.00,17998,99.40,1,0,0,0
1,Debt Consolidation,0.09,316.11,11.16,70000.00,4.15,782,8520.04,8825,17.90,3,0,0,0
1,Debt Consolidation,0.13,336.34,10.71,45000.00,17.89,697,2970.04,11585,49.10,0,0,0,0
1,Small Business,0.14,68.62,11.00,60000.00,6.54,732,5226.04,50082,0.00,0,1,0,0
1,Debt Consolidation,0.15,278.53,11.02,61000.00,0.49,677,3030.04,858,66.00,2,0,0,1
1,Debt Consolidation,0.14,169.85,10.42,33600.00,10.71,677,5190.04,179,44.70,2,1,0,0
1,Debt Consolidation,0.16,524.80,11.98,160000.00,3.41,687,2490.00,65872,59.00,2,0,0,1
1,Home Improvement,0.16,524.80,11.30,80832.00,9.47,677,7440.04,0,0.00,0,0,0,0
1,Debt Consolidation,0.13,202.81,10.71,45000.00,15.36,682,3870.00,6026,80.90,1,0,0,1
1,Major Purchase,0.09,381.26,10.82,50000.00,6.00,752,2760.04,10457,16.10,0,0,0,0
1,Debt Consolidation,0.09,301.04,10.20,27000.00,7.07,752,3840.04,7866,44.70,0,0,0,0
1,Debt Consolidation,0.12,666.00,11.08,65000.00,15.10,722,5760.00,9263,48.00,1,0,1,0
1,Credit Card,0.17,143.39,11.39,88000.00,23.81,662,4800.04,44991,99.80,0,0,0,0
1,Debt Consolidation,0.16,559.78,10.89,53684.00,12.94,677,4560.04,10728,91.70,2,1,1,0
1,Debt Consolidation,0.13,317.93,10.95,57000.00,10.78,702,3600.00,8300,38.80,0,0,0,0
1,Debt Consolidation,0.12,765.90,11.63,112000.00,14.96,737,6001.04,25274,39.50,0,0,0,0
1,Debt Consolidation,0.11,341.16,10.65,42000.00,9.20,732,3330.04,12747,29.80,1,0,0,0
1,Home Improvement,0.12,198.81,12.21,200000.00,15.10,702,2730.04,22003,36.90,3,0,0,0
1,All Other,0.11,442.85,10.79,48526.80,17.48,742,10590.00,13844,50.30,3,0,0,0
1,All Other,0.13,66.94,10.37,32000.00,9.04,687,1740.00,10186,50.70,0,0,0,1
1,Debt Consolidation,0.12,632.70,10.59,39900.00,13.71,737,3510.00,19697,59.00,0,0,0,0
1,All Other,0.08,218.54,10.17,26000.00,4.29,772,4770.04,0,0.00,0,0,0,0
1,Debt Consolidation,0.11,328.87,10.09,24148.00,15.60,727,8431.04,21052,85.20,0,0,0,0
1,All Other,0.15,242.52,11.92,150000.00,0.24,682,3738.04,633,42.20,1,0,0,0
1,Educational,0.14,686.12,11.70,120000.00,20.09,692,8790.04,57803,81.90,1,0,0,0
1,Credit Card,0.09,190.63,10.13,25200.00,20.10,752,4087.04,17953,72.40,0,0,0,0
1,Debt Consolidation,0.15,448.18,10.59,39600.00,21.39,677,2430.00,14021,71.90,0,0,0,0
1,Small Business,0.15,620.56,11.81,135000.00,8.04,767,5026.00,3884,12.80,2,0,0,0
1,Debt Consolidation,0.09,221.28,10.93,56000.00,9.11,762,5190.04,977,2.70,1,0,0,0
1,Major Purchase,0.14,203.82,11.00,60000.00,13.28,682,1710.00,679,7.40,3,1,0,0
1,Debt Consolidation,0.08,186.66,10.92,55000.00,22.28,737,3607.00,14217,20.20,2,0,0,0
1,Debt Consolidation,0.14,377.37,10.76,46976.00,22.84,677,5250.04,16665,60.60,1,0,0,0
1,Debt Consolidation,0.13,84.51,10.35,31323.00,14.56,727,8160.04,17806,99.40,0,0,0,1
1,Debt Consolidation,0.15,189.62,11.37,87000.00,8.06,667,5460.00,30209,79.30,2,0,0,0
1,Debt Consolidation,0.13,270.41,10.86,52000.00,8.58,697,3750.04,9017,39.60,1,0,0,0
1,Debt Consolidation,0.09,413.03,11.00,60000.00,24.12,757,5370.00,17278,40.00,0,0,0,0
1,All Other,0.07,49.70,10.41,33300.00,3.46,752,3330.04,2201,5.00,2,0,0,0
1,All Other,0.11,164.85,10.31,30000.00,9.92,747,15692.00,452,90.40,0,0,0,1
1,Home Improvement,0.12,333.00,11.35,85000.00,0.52,712,5011.00,239,5.30,1,2,0,0
1,Educational,0.11,229.63,10.56,38500.00,1.53,772,1500.04,777,4.80,0,0,0,0
1,Debt Consolidation,0.16,587.77,11.29,80000.00,23.65,672,1890.00,19333,61.20,2,0,0,0
1,Debt Consolidation,0.12,397.61,10.31,30000.00,15.16,722,4472.04,4893,58.20,0,0,1,0
1,Debt Consolidation,0.07,92.70,10.71,45000.00,7.44,772,4740.00,13440,38.60,1,0,0,0
1,Debt Consolidation,0.12,666.00,11.23,75000.00,6.96,732,8703.00,11522,46.10,0,1,0,0
1,Debt Consolidation,0.16,349.87,11.32,82500.00,22.23,662,6960.04,35876,80.80,1,0,0,0
1,Home Improvement,0.15,277.16,11.35,85000.00,17.34,667,3360.04,8590,87.70,1,0,0,0
1,Debt Consolidation,0.13,319.52,10.76,47000.00,12.28,697,2855.00,6696,47.80,1,1,0,0
1,All Other,0.09,95.32,10.90,54000.00,13.42,722,2610.04,2541,11.10,2,0,0,0
1,Educational,0.11,32.97,10.13,25200.00,0.29,712,2610.04,6,0.10,0,0,0,0
1,All Other,0.14,343.06,11.51,100000.00,8.95,677,4758.00,1459,26.10,1,0,0,0
1,All Other,0.11,164.02,10.84,51200.00,13.31,772,4410.04,63,0.50,1,0,0,0
1,Major Purchase,0.14,163.05,12.43,250000.00,0.89,682,2190.00,9299,67.40,2,0,0,0
1,All Other,0.13,135.21,9.80,18000.00,2.47,702,3000.04,1291,47.80,0,0,0,0
1,Major Purchase,0.14,238.96,11.08,65000.00,9.47,682,2070.04,400,44.40,0,0,0,0
1,All Other,0.07,108.15,9.57,14400.00,23.42,792,7980.00,12748,21.00,1,0,0,0
1,Debt Consolidation,0.12,266.40,10.49,36000.00,17.27,702,3990.00,7976,47.20,3,0,1,1
1,Debt Consolidation,0.07,92.70,10.90,54000.00,13.67,797,9930.04,6015,43.90,1,0,0,0
1,Credit Card,0.09,285.95,11.11,66996.00,17.70,737,6970.04,17870,42.80,1,0,0,0
1,All Other,0.13,60.24,10.58,39240.00,11.90,682,5190.04,2496,56.70,3,0,1,0
1,All Other,0.09,252.89,11.27,78500.00,8.09,772,4761.00,358,8.10,0,0,0,0
1,Debt Consolidation,0.13,811.56,11.52,101000.00,14.30,737,4500.04,33098,83.80,0,0,0,0
1,Debt Consolidation,0.12,397.61,10.47,35400.00,5.69,722,5010.00,14406,67.60,1,0,0,1
1,Major Purchase,0.07,198.78,14.18,1440000.00,0.00,772,5071.00,2926,13.00,0,0,0,0
1,All Other,0.12,199.80,10.85,51541.36,4.68,722,2040.04,4342,46.20,0,0,0,0
1,All Other,0.15,277.16,11.08,65000.00,6.65,662,1920.04,7855,74.10,0,0,0,0
1,Debt Consolidation,0.14,171.53,10.60,40000.00,1.65,682,1620.04,5536,72.80,0,0,0,0
1,Debt Consolidation,0.11,799.49,12.21,200000.00,5.18,777,12690.00,2574,7.50,3,0,0,0
1,All Other,0.11,725.31,11.40,89650.00,0.56,802,3810.04,2123,4.80,0,0,0,1
1,All Other,0.13,251.00,10.95,57000.00,11.28,697,2880.00,4700,40.20,2,1,0,0
1,Small Business,0.17,179.24,11.25,77000.00,23.19,687,9631.04,35820,96.80,1,0,0,1
1,Debt Consolidation,0.09,316.11,10.70,44500.00,3.42,752,5130.04,6593,31.20,0,0,0,0
1,Debt Consolidation,0.12,828.35,11.49,98000.00,15.60,752,5130.04,84110,55.30,0,0,0,0
1,All Other,0.07,92.70,10.86,52000.00,11.22,777,16652.00,14444,26.60,0,0,0,0
1,Debt Consolidation,0.12,198.81,11.00,59959.00,15.91,702,2970.04,18549,43.60,0,0,0,0
1,Debt Consolidation,0.12,662.68,11.34,84000.00,14.67,747,6240.04,8156,22.00,2,0,0,0
1,Debt Consolidation,0.12,399.60,11.21,74000.00,0.84,712,3450.04,14615,70.90,2,0,0,0
1,Debt Consolidation,0.09,413.03,10.93,56000.00,16.76,752,5071.00,18266,48.60,0,0,0,0
1,All Other,0.12,198.81,10.02,22500.00,4.48,747,3060.04,2458,68.30,1,0,0,0
1,All Other,0.13,267.74,11.72,123000.00,12.06,697,6510.00,37784,70.10,0,0,0,0
1,Debt Consolidation,0.08,249.75,10.31,30000.00,12.52,792,4170.04,4887,14.40,0,0,0,0
1,Debt Consolidation,0.09,158.06,9.90,20000.00,6.30,742,9210.04,3406,9.80,1,0,1,0
1,Debt Consolidation,0.09,205.47,10.31,30000.00,12.28,742,3853.04,29437,49.60,2,0,0,0
1,Debt Consolidation,0.15,844.28,11.76,127500.00,9.71,682,7140.04,31525,75.80,0,0,0,0
1,Debt Consolidation,0.14,411.67,11.35,85000.00,15.78,707,4530.04,2335,97.30,3,0,0,1
1,Major Purchase,0.11,164.02,10.56,38400.00,2.84,712,4200.04,2650,48.20,2,0,1,0
1,All Other,0.08,135.03,11.47,95327.44,0.96,797,8490.04,2792,5.40,1,0,0,0
1,Credit Card,0.13,270.41,11.02,61000.00,17.01,692,4020.00,10320,47.80,0,0,0,0
1,Debt Consolidation,0.09,381.26,10.55,38200.08,0.94,797,11130.04,201,0.50,1,0,0,0
1,Debt Consolidation,0.09,316.11,11.54,103000.00,15.22,752,4830.04,7015,24.50,1,0,0,0
1,All Other,0.13,334.67,11.34,84000.00,20.86,702,5640.04,52537,48.90,1,0,0,0
